0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00033579,0.000670177,0.00100178,0.00132924,0.00165127,0.00196662,0.00227415,0.00257278,0.00286155,0.00313959,0.00340616,0.00366061,0.00390242,0.00413118,0.00434659,0.00454845,0.00473666,0.00491123,0.00507221,0.00521979,0.00535417,0.00547565,0.00558456,0.00568128,0.00576623,0.00583986,0.00590264,0.00595504,0.00599757,0.00603073,0.00605501,0.00607092,0.00607895,0.00607958,0.00607329,0.00606054,0.00604176,0.00601739,0.00598784,0.00595351,0.00591477,0.00587198,0.00582548,0.00577559,0.00572262,0.00566686,0.00560858,0.00554803,0.00548545,0.00542107,0.0053551,0.00528773,0.00521915,0.00514952,0.00507902,0.00500777,0.00493593,0.00486362,0.00479095,0.00471804,0.00464498,0.00457186,0.00449878,0.00442581,0.00435302,0.00428048,0.00420824,0.00413637,0.00406491,0.0039939,0.00392339,0.00385341,0.00378399,0.00371517,0.00364698,0.00357943,0.00351254,0.00344633,0.00338082,0.00331602,0.00325195,0.0031886,0.00312599,0.00306413,0.00300301,0.00294264,0.00288302,0.00282416,0.00276604,0.00270867,0.00265205,0.00259617,0.00254102,0.0024866,0.00243291,0.00237994,0.00232768,0.00227612,0.00222525,0.00217507,0.00212557,0.00207673,0.00202856,0.00198102,0.00193413,0.00188786,0.00184221,0.00179717,0.00175271,0.00170884,0.00166554,0.0016228,0.00158061,0.00153896,0.00149782,0.00145721,0.00141709,0.00137746,0.00133831,0.00129963,0.0012614,0.00122361,0.00118625,0.0011493,0.00111277,0.00107663,0.00104087,0.00100548,0.000970449,0.000935766,0.000901419,0.000867395,0.000833684,0.000800273,0.000767151,0.000734307,0.000701729,0.000669405,0.000637325,0.000605476,0.000573848,0.000542429,0.000511208,0.000480174,0.000449316,0.000418622,0.000388081,0.000357683,0.000327416,0.000297269,0.000267231,0.000237292,0.00020744,0.000177664,0.000147953,0.000118297,8.8685e-05,5.91052e-05,2.95472e-05,0
0,0.000672981,0.00134314,0.00200769,0.00266392,0.00330921,0.00394108,0.0045572,0.00515543,0.00573383,0.00629066,0.00682443,0.00733386,0.00781789,0.00827572,0.00870673,0.00911055,0.00948698,0.00983602,0.0101578,0.0104528,0.0107212,0.0109639,0.0111813,0.0113743,0.0115438,0.0116906,0.0118156,0.01192,0.0120045,0.0120703,0.0121184,0.0121497,0.0121653,0.0121661,0.0121531,0.0121271,0.0120891,0.01204,0.0119805,0.0119114,0.0118336,0.0117477,0.0116543,0.0115543,0.011448,0.0113362,0.0112194,0.0110981,0.0109727,0.0108437,0.0107116,0.0105767,0.0104393,0.0102999,0.0101588,0.0100161,0.00987233,0.00972759,0.00958215,0.00943622,0.00929001,0.0091437,0.00899746,0.00885144,0.0087058,0.00856065,0.00841613,0.00827233,0.00812936,0.0079873,0.00784624,0.00770625,0.00756739,0.00742973,0.00729331,0.00715819,0.00702439,0.00689197,0.00676094,0.00663133,0.00650317,0.00637647,0.00625125,0.00612751,0.00600527,0.00588453,0.0057653,0.00564757,0.00553134,0.0054166,0.00530336,0.0051916,0.00508131,0.00497248,0.00486511,0.00475917,0.00465465,0.00455154,0.00444982,0.00434947,0.00425047,0.00415281,0.00405646,0.00396141,0.00386764,0.00377511,0.00368382,0.00359374,0.00350484,0.00341711,0.00333053,0.00324506,0.00316069,0.00307739,0.00299514,0.00291391,0.00283369,0.00275445,0.00267616,0.0025988,0.00252235,0.00244678,0.00237207,0.0022982,0.00222514,0.00215287,0.00208136,0.0020106,0.00194055,0.0018712,0.00180251,0.00173448,0.00166707,0.00160026,0.00153403,0.00146835,0.0014032,0.00133857,0.00127442,0.00121073,0.00114749,0.00108466,0.00102223,0.000960173,0.000898467,0.00083709,0.00077602,0.000715235,0.000654712,0.000594429,0.000534365,0.000474497,0.000414804,0.000355263,0.000295853,0.000236551,0.000177337,0.000118189,5.90835e-05,0
0,0.00101299,0.00202171,0.00302193,0.00400954,0.00498057,0.00593128,0.00685813,0.00775791,0.00862766,0.0094648,0.010267,0.0110325,0.0117596,0.0124471,0.0130941,0.0137,0.0142647,0.014788,0.0152704,0.0157122,0.0161142,0.0164773,0.0168025,0.0170909,0.017344,0.017563,0.0177494,0.0179046,0.0180302,0.0181277,0.0181985,0.0182443,0.0182664,0.0182664,0.0182457,0.0182057,0.0181476,0.0180729,0.0179827,0.0178782,0.0177605,0.0176308,0.01749,0.0173391,0.017179,0.0170107,0.0168348,0.0166522,0.0164636,0.0162696,0.0160709,0.015868,0.0156616,0.0154521,0.01524,0.0150257,0.0148097,0.0145923,0.0143738,0.0141547,0.0139351,0.0137155,0.0134959,0.0132767,0.0130581,0.0128402,0.0126233,0.0124075,0.0121929,0.0119797,0.011768,0.011558,0.0113496,0.011143,0.0109384,0.0107356,0.0105349,0.0103362,0.0101396,0.00994519,0.00975293,0.00956286,0.00937501,0.0091894,0.00900604,0.00882493,0.00864607,0.00846948,0.00829514,0.00812304,0.00795319,0.00778556,0.00762014,0.00745692,0.00729587,0.00713698,0.00698022,0.00682558,0.00667302,0.00652251,0.00637404,0.00622758,0.00608308,0.00594053,0.00579989,0.00566113,0.00552422,0.00538913,0.00525581,0.00512425,0.00499439,0.00486622,0.00473969,0.00461477,0.00449143,0.00436962,0.00424932,0.00413048,0.00401308,0.00389707,0.00378242,0.0036691,0.00355707,0.00344629,0.00333673,0.00322835,0.00312112,0.003015,0.00290996,0.00280596,0.00270296,0.00260094,0.00249985,0.00239967,0.00230035,0.00220186,0.00210417,0.00200724,0.00191105,0.00181555,0.00172071,0.0016265,0.00153288,0.00143982,0.00134729,0.00125525,0.00116368,0.00107253,0.000981768,0.000891371,0.000801302,0.000711528,0.000622015,0.000532731,0.000443643,0.000354719,0.000265925,0.000177229,8.85981e-05,0
0,0.00135728,0.00270878,0.00404879,0.00537173,0.00667227,0.00794532,0.00918615,0.0103904,0.0115541,0.0126738,0.0137465,0.0147695,0.0157408,0.0166589,0.0175225,0.0183308,0.0190837,0.0197811,0.0204234,0.0210114,0.0215461,0.0220285,0.0224603,0.022843,0.0231783,0.0234681,0.0237143,0.023919,0.024084,0.0242116,0.0243038,0.0243624,0.0243897,0.0243875,0.0243577,0.0243023,0.0242229,0.0241213,0.0239991,0.023858,0.0236995,0.0235249,0.0233357,0.0231331,0.0229183,0.0226926,0.0224569,0.0222123,0.0219598,0.0217001,0.0214343,0.021163,0.020887,0.0206069,0.0203234,0.020037,0.0197484,0.019458,0.0191662,0.0188736,0.0185804,0.0182871,0.017994,0.0177014,0.0174096,0.0171188,0.0168293,0.0165414,0.0162551,0.0159706,0.0156882,0.015408,0.01513,0.0148545,0.0145815,0.0143111,0.0140433,0.0137784,0.0135162,0.0132569,0.0130005,0.012747,0.0124966,0.012249,0.0120046,0.0117631,0.0115246,0.0112891,0.0110567,0.0108273,0.0106008,0.0103773,0.0101568,0.00993918,0.00972448,0.00951266,0.00930369,0.00909753,0.00889416,0.00869353,0.00849562,0.00830037,0.00810776,0.00791774,0.00773027,0.00754531,0.00736281,0.00718274,0.00700504,0.00682967,0.00665659,0.00648574,0.00631709,0.00615059,0.00598618,0.00582383,0.00566348,0.00550509,0.0053486,0.00519398,0.00504117,0.00489013,0.00474081,0.00459316,0.00444714,0.00430269,0.00415977,0.00401833,0.00387833,0.00373972,0.00360245,0.00346647,0.00333174,0.00319821,0.00306584,0.00293457,0.00280438,0.00267519,0.00254699,0.0024197,0.0022933,0.00216774,0.00204297,0.00191895,0.00179562,0.00167296,0.00155091,0.00142942,0.00130846,0.00118799,0.00106795,0.000948298,0.000828998,0.000710004,0.000591271,0.000472756,0.000354414,0.000236204,0.00011808,0
0,0.00170736,0.00340735,0.0050927,0.00675633,0.00839144,0.00999159,0.0115508,0.0130634,0.0145246,0.0159299,0.0172755,0.0185582,0.0197754,0.0209252,0.022006,0.0230171,0.0239582,0.0248292,0.0256308,0.026364,0.0270301,0.0276305,0.0281673,0.0286424,0.0290581,0.0294168,0.0297208,0.0299728,0.0301754,0.030331,0.0304424,0.030512,0.0305425,0.0305361,0.0304955,0.0304228,0.0303203,0.0301902,0.0300346,0.0298554,0.0296545,0.0294337,0.0291948,0.0289392,0.0286687,0.0283844,0.0280879,0.0277804,0.027463,0.0271369,0.0268032,0.0264627,0.0261164,0.0257651,0.0254096,0.0250507,0.0246889,0.024325,0.0239595,0.023593,0.0232258,0.0228586,0.0224916,0.0221253,0.0217601,0.0213962,0.0210339,0.0206736,0.0203154,0.0199595,0.0196062,0.0192557,0.018908,0.0185634,0.018222,0.0178838,0.017549,0.0172177,0.0168899,0.0165657,0.0162451,0.0159283,0.0156151,0.0153057,0.0150001,0.0146982,0.0144001,0.0141058,0.0138153,0.0135285,0.0132454,0.0129661,0.0126905,0.0124185,0.0121502,0.0118855,0.0116243,0.0113667,0.0111126,0.0108618,0.0106145,0.0103705,0.0101299,0.0098924,0.00965815,0.00942703,0.00919899,0.00897398,0.00875194,0.00853281,0.00831655,0.00810308,0.00789235,0.00768431,0.00747889,0.00727603,0.00707569,0.00687779,0.00668227,0.00648908,0.00629816,0.00610945,0.00592289,0.00573842,0.00555598,0.0053755,0.00519694,0.00502023,0.00484532,0.00467214,0.00450064,0.00433075,0.00416242,0.0039956,0.00383022,0.00366623,0.00350357,0.00334217,0.003182,0.00302298,0.00286507,0.0027082,0.00255232,0.00239737,0.0022433,0.00209005,0.00193757,0.0017858,0.00163468,0.00148417,0.0013342,0.00118472,0.00103568,0.000887016,0.000738682,0.000590619,0.000442774,0.000295092,0.000147519,0
0,0.0020648,0.00412055,0.00615833,0.00816946,0.0101456,0.0120788,0.0139619,0.0157879,0.017551,0.0192457,0.0208674,0.0224124,0.0238775,0.0252604,0.0265594,0.0277736,0.0289026,0.0299467,0.0309067,0.0317838,0.0325796,0.0332962,0.0339359,0.0345012,0.034995,0.03542,0.0357794,0.0360762,0.0363136,0.0364948,0.0366228,0.0367009,0.036732,0.0367191,0.0366652,0.0365731,0.0364453,0.0362847,0.0360936,0.0358744,0.0356294,0.0353607,0.0350705,0.0347605,0.0344326,0.0340886,0.03373,0.0333583,0.032975,0.0325814,0.0321788,0.0317682,0.0313507,0.0309275,0.0304993,0.0300671,0.0296316,0.0291937,0.0287539,0.0283129,0.0278714,0.0274297,0.0269885,0.0265482,0.0261092,0.0256719,0.0252366,0.0248036,0.0243733,0.0239458,0.0235215,0.0231005,0.022683,0.0222692,0.0218592,0.0214532,0.0210513,0.0206535,0.02026,0.0198708,0.0194861,0.0191058,0.0187299,0.0183586,0.0179918,0.0176296,0.0172718,0.0169187,0.0165701,0.016226,0.0158864,0.0155512,0.0152206,0.0148943,0.0145724,0.0142548,0.0139415,0.0136324,0.0133275,0.0130268,0.0127301,0.0124374,0.0121487,0.0118639,0.0115829,0.0113057,0.0110321,0.0107623,0.0104959,0.0102331,0.00997371,0.00971768,0.00946493,0.00921541,0.00896904,0.00872574,0.00848545,0.0082481,0.00801362,0.00778192,0.00755295,0.00732663,0.00710288,0.00688165,0.00666285,0.00644641,0.00623227,0.00602034,0.00581058,0.00560289,0.00539721,0.00519348,0.00499161,0.00479155,0.00459322,0.00439656,0.00420149,0.00400794,0.00381586,0.00362516,0.00343579,0.00324766,0.00306073,0.00287492,0.00269015,0.00250638,0.00232352,0.00214152,0.0019603,0.0017798,0.00159996,0.00142071,0.00124198,0.0010637,0.000885821,0.000708265,0.000530971,0.000353872,0.000176903,0
0,0.00243129,0.00485173,0.00725062,0.00961757,0.0119426,0.0142163,0.0164299,0.0185755,0.0206457,0.0226344,0.0245362,0.0263465,0.0280618,0.0296794,0.0311975,0.0326151,0.0339319,0.0351484,0.0362655,0.0372848,0.0382084,0.0390389,0.0397789,0.0404317,0.0410005,0.0414889,0.0419005,0.042239,0.0425081,0.0427116,0.0428532,0.0429366,0.0429655,0.0429432,0.0428732,0.0427589,0.0426033,0.0424096,0.0421807,0.0419192,0.041628,0.0413094,0.0409658,0.0405996,0.0402127,0.0398073,0.0393851,0.0389479,0.0384973,0.038035,0.0375623,0.0370805,0.036591,0.0360948,0.0355931,0.0350868,0.0345768,0.0340641,0.0335494,0.0330335,0.032517,0.0320005,0.0314846,0.0309698,0.0304567,0.0299456,0.0294369,0.0289311,0.0284284,0.0279291,0.0274335,0.0269418,0.0264543,0.0259711,0.0254925,0.0250185,0.0245493,0.0240851,0.0236258,0.0231716,0.0227226,0.0222788,0.0218402,0.021407,0.020979,0.0205564,0.0201391,0.0197271,0.0193204,0.018919,0.0185228,0.0181319,0.0177462,0.0173656,0.0169902,0.0166198,0.0162544,0.0158939,0.0155384,0.0151876,0.0148417,0.0145004,0.0141637,0.0138315,0.0135039,0.0131806,0.0128617,0.012547,0.0122364,0.01193,0.0116275,0.011329,0.0110343,0.0107434,0.0104561,0.0101724,0.00989229,0.00961556,0.00934218,0.00907205,0.00880509,0.00854123,0.00828038,0.00802245,0.00776736,0.00751503,0.00726537,0.00701831,0.00677376,0.00653163,0.00629185,0.00605434,0.00581901,0.00558578,0.00535457,0.0051253,0.00489789,0.00467226,0.00444833,0.00422602,0.00400525,0.00378595,0.00356803,0.00335141,0.00313603,0.00292179,0.00270863,0.00249645,0.0022852,0.00207479,0.00186514,0.00165617,0.00144782,0.00124,0.00103263,0.000825651,0.000618972,0.000412521,0.000206223,0
0,0.00280862,0.00560444,0.00837486,0.0111076,0.013791,0.0164139,0.0189661,0.0214382,0.023822,0.0261101,0.0282963,0.0303755,0.0323437,0.034198,0.0359362,0.0375575,0.0390617,0.0404494,0.041722,0.0428815,0.0439305,0.0448719,0.0457092,0.0464461,0.0470865,0.0476346,0.0480947,0.0484711,0.0487682,0.0489903,0.0491418,0.049227,0.04925,0.0492149,0.0491256,0.0489859,0.0487995,0.0485698,0.0483003,0.0479939,0.0476539,0.047283,0.0468839,0.0464593,0.0460115,0.0455427,0.0450552,0.0445508,0.0440315,0.043499,0.0429549,0.0424007,0.0418379,0.0412677,0.0406914,0.0401101,0.0395248,0.0389366,0.0383463,0.0377547,0.0371625,0.0365706,0.0359795,0.0353899,0.0348021,0.0342169,0.0336345,0.0330554,0.03248,0.0319086,0.0313415,0.030779,0.0302213,0.0296686,0.0291211,0.0285791,0.0280425,0.0275116,0.0269865,0.0264672,0.0259539,0.0254466,0.0249453,0.02445,0.0239609,0.0234779,0.023001,0.0225301,0.0220654,0.0216067,0.0211541,0.0207074,0.0202667,0.0198319,0.019403,0.0189798,0.0185624,0.0181506,0.0177444,0.0173438,0.0169485,0.0165587,0.0161741,0.0157947,0.0154205,0.0150513,0.014687,0.0143275,0.0139729,0.0136229,0.0132774,0.0129365,0.0125999,0.0122677,0.0119396,0.0116157,0.0112957,0.0109797,0.0106675,0.010359,0.0100542,0.00975283,0.00945495,0.00916041,0.00886912,0.00858098,0.00829589,0.00801377,0.00773451,0.00745803,0.00718423,0.00691302,0.0066443,0.00637798,0.00611397,0.00585218,0.00559251,0.00533488,0.00507918,0.00482534,0.00457326,0.00432285,0.00407403,0.00382669,0.00358075,0.00333613,0.00309274,0.00285048,0.00260926,0.00236901,0.00212963,0.00189103,0.00165313,0.00141584,0.00117907,0.000942734,0.000706746,0.000471019,0.000235466,0
0,0.00319875,0.00638257,0.00953676,0.012647,0.0156998,0.0186821,0.0215823,0.0243894,0.027094,0.0296877,0.0321635,0.0345156,0.0367397,0.0388325,0.0407919,0.042617,0.0443079,0.0458655,0.0472916,0.0485888,0.04976,0.0508091,0.0517399,0.0525569,0.0532648,0.0538684,0.0543726,0.0547825,0.0551032,0.0553396,0.0554968,0.0555796,0.0555927,0.0555408,0.0554284,0.0552597,0.0550389,0.05477,0.0544566,0.0541023,0.0537107,0.0532848,0.0528277,0.0523422,0.0518312,0.051297,0.0507421,0.0501687,0.0495788,0.0489745,0.0483575,0.0477295,0.0470921,0.0464467,0.0457947,0.0451374,0.0444758,0.0438112,0.0431444,0.0424763,0.0418079,0.04114,0.0404731,0.0398079,0.0391451,0.0384853,0.0378288,0.0371761,0.0365277,0.0358839,0.035245,0.0346114,0.0339832,0.0333608,0.0327444,0.0321341,0.03153,0.0309324,0.0303414,0.029757,0.0291793,0.0286083,0.0280443,0.027487,0.0269367,0.0263933,0.0258568,0.0253271,0.0248044,0.0242885,0.0237793,0.023277,0.0227813,0.0222924,0.02181,0.0213341,0.0208647,0.0204017,0.019945,0.0194945,0.0190501,0.0186117,0.0181794,0.0177528,0.0173321,0.016917,0.0165074,0.0161033,0.0157046,0.0153112,0.0149228,0.0145396,0.0141613,0.0137878,0.013419,0.0130549,0.0126952,0.01234,0.0119891,0.0116423,0.0112997,0.010961,0.0106262,0.0102951,0.00996774,0.00964388,0.00932346,0.00900637,0.00869251,0.00838176,0.00807404,0.00776922,0.0074672,0.00716789,0.00687117,0.00657694,0.00628511,0.00599556,0.00570819,0.00542291,0.00513961,0.00485818,0.00457853,0.00430056,0.00402417,0.00374926,0.00347572,0.00320345,0.00293237,0.00266236,0.00239334,0.0021252,0.00185783,0.00159116,0.00132507,0.00105947,0.00079426,0.000529344,0.000264623,0
