0,3.70033e-15,6.83731e-15,8.93338e-15,9.66942e-15,8.93338e-15,6.83731e-15,3.70033e-15,1.18416e-30,-3.70033e-15,-6.83731e-15,-8.93338e-15,-9.66942e-15,-8.93338e-15,-6.83731e-15,-3.70033e-15,0
0,-11.563,-21.3656,-27.9155,-30.2155,-27.9155,-21.3656,-11.563,-3.70033e-15,11.563,21.3656,27.9155,30.2155,27.9155,21.3656,11.563,0
0,-21.3656,-39.4784,-51.581,-55.8309,-51.581,-39.4784,-21.3656,-6.83731e-15,21.3656,39.4784,51.581,55.8309,51.581,39.4784,21.3656,0
